time,power_output,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
2005-05-01 16:11:00,797.31,70.0,170.0,0.0,19.9,22.79,1.86,0.0
2005-05-01 17:11:00,455.98,79.0,84.0,0.0,10.82,22.0,1.17,0.0
2005-05-01 18:11:00,50.36,0.0,26.0,0.0,2.08,20.25,1.31,0.0
2005-05-01 19:11:00,0.0,0.0,0.0,0.0,0.0,17.84,2.41,0.0
2005-05-01 20:11:00,0.0,0.0,0.0,0.0,0.0,16.35,2.69,0.0
2005-05-01 21:11:00,0.0,0.0,0.0,0.0,0.0,15.31,2.76,0.0
2005-05-01 22:11:00,0.0,0.0,0.0,0.0,0.0,14.62,2.69,0.0
2005-05-01 23:11:00,0.0,0.0,0.0,0.0,0.0,14.0,2.55,0.0
2005-05-02 00:11:00,0.0,0.0,0.0,0.0,0.0,13.39,2.41,0.0
2005-05-02 01:11:00,0.0,0.0,0.0,0.0,0.0,12.91,2.28,0.0
2005-05-02 02:11:00,0.0,0.0,0.0,0.0,0.0,12.45,2.28,0.0
2005-05-02 03:11:00,0.0,0.0,0.0,0.0,0.0,12.16,2.34,0.0
2005-05-02 04:11:00,0.0,0.0,1.0,0.0,4.43,12.07,2.41,0.0
2005-05-02 05:11:00,275.09,21.0,72.0,0.0,13.28,13.25,2.48,0.0
2005-05-02 06:11:00,866.34,126.0,125.0,0.0,22.38,15.81,2.48,0.0
2005-05-02 07:11:00,1467.9,253.0,156.0,0.0,31.36,18.68,2.9,0.0
2005-05-02 08:11:00,2009.3,394.0,165.0,0.0,39.7,21.15,3.24,0.0
2005-05-02 09:11:00,2395.04,497.01,177.0,0.0,46.72,23.43,3.52,0.0
2005-05-02 10:11:00,2729.38,633.01,145.0,0.0,51.44,25.28,3.72,0.0
2005-05-02 11:11:00,2699.96,576.01,199.0,0.0,52.84,26.7,3.93,0.0
2005-05-02 12:11:00,2250.4,317.0,330.0,0.0,50.54,27.75,4.21,0.0
2005-05-02 13:11:00,2177.24,345.0,281.0,0.0,45.14,28.39,4.41,0.0
2005-05-02 14:11:00,1481.76,120.0,308.0,0.0,37.71,28.31,4.9,0.0
2005-05-02 15:11:00,785.66,16.0,219.0,0.0,29.16,26.79,3.45,0.0
2005-05-02 16:11:00,548.28,14.0,156.0,0.0,20.11,25.69,3.1,0.0
2005-05-02 17:11:00,262.26,6.0,85.0,0.0,11.03,24.26,3.24,0.0
2005-05-02 18:11:00,0.0,0.0,4.0,0.0,2.31,22.82,0.0,0.0
2005-05-02 19:11:00,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0
2005-05-02 20:11:00,0.0,0.0,0.0,0.0,0.0,21.2,3.72,0.0
2005-05-02 21:11:00,0.0,0.0,0.0,0.0,0.0,19.84,3.31,0.0
2005-05-02 22:11:00,0.0,0.0,0.0,0.0,0.0,18.77,3.31,0.0
2005-05-02 23:11:00,0.0,0.0,0.0,0.0,0.0,17.66,2.83,0.0
2005-05-03 00:11:00,0.0,0.0,0.0,0.0,0.0,17.05,2.34,0.0
2005-05-03 01:11:00,0.0,0.0,0.0,0.0,0.0,16.37,2.28,0.0
2005-05-03 02:11:00,0.0,0.0,0.0,0.0,0.0,15.41,2.28,0.0
2005-05-03 03:11:00,0.0,0.0,0.0,0.0,0.0,14.74,2.21,0.0
2005-05-03 04:11:00,0.0,0.0,1.0,0.0,4.69,14.17,2.14,0.0
2005-05-03 05:11:00,264.15,18.0,72.0,0.0,13.53,14.76,1.72,0.0
2005-05-03 06:11:00,148.0,0.0,55.0,0.0,22.63,16.08,1.93,0.0
2005-05-03 07:11:00,557.95,3.0,163.0,0.0,31.61,17.45,1.93,0.0
2005-05-03 08:11:00,1447.24,117.0,288.0,0.0,39.96,18.39,1.59,0.0
2005-05-03 09:11:00,1890.22,209.0,323.0,0.0,47.0,19.46,1.38,0.0
2005-05-03 10:11:00,2435.26,438.01,260.0,0.0,51.73,20.43,0.97,0.0
2005-05-03 11:11:00,2398.54,396.01,301.0,0.0,53.14,21.24,0.48,0.0
2005-05-03 12:11:00,1703.84,105.0,388.0,0.0,50.81,21.69,0.21,0.0
2005-05-03 13:11:00,1643.31,114.0,359.0,0.0,45.39,21.84,0.55,0.0
2005-05-03 14:11:00,1047.28,23.0,281.0,0.0,37.94,21.7,0.55,0.0
2005-05-03 15:11:00,215.19,0.0,75.0,0.0,29.37,19.99,1.24,0.0
2005-05-03 16:11:00,159.52,0.0,59.0,0.0,20.32,18.95,0.76,0.0
2005-05-03 17:11:00,363.56,23.0,98.0,0.0,11.25,18.68,0.9,0.0
2005-05-03 18:11:00,0.0,0.0,4.0,0.0,2.53,18.04,1.24,0.0
2005-05-03 19:11:00,0.0,0.0,0.0,0.0,0.0,17.26,1.45,0.0
2005-05-03 20:11:00,0.0,0.0,0.0,0.0,0.0,15.72,1.1,0.0
2005-05-03 21:11:00,0.0,0.0,0.0,0.0,0.0,14.85,0.9,0.0
2005-05-03 22:11:00,0.0,0.0,0.0,0.0,0.0,14.61,1.72,0.0
2005-05-03 23:11:00,0.0,0.0,0.0,0.0,0.0,14.65,2.34,0.0
2005-05-04 00:11:00,0.0,0.0,0.0,0.0,0.0,14.57,3.03,0.0
2005-05-04 01:11:00,0.0,0.0,0.0,0.0,0.0,14.26,3.72,0.0
2005-05-04 02:11:00,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0
2005-05-04 03:11:00,0.0,0.0,0.0,0.0,0.0,13.86,4.07,0.0
2005-05-04 04:11:00,9.94,2.0,9.83,0.0,4.94,13.63,4.21,0.0
2005-05-04 05:11:00,12.96,0.0,12.0,0.0,13.77,13.57,4.48,0.0
2005-05-04 06:11:00,182.43,0.0,64.0,0.0,22.87,13.73,4.0,0.0
2005-05-04 07:11:00,0.0,0.0,0.0,0.0,0.0,14.0,4.28,0.0
2005-05-04 08:11:00,592.02,0.0,172.0,0.0,40.22,14.59,4.69,0.0
2005-05-04 09:11:00,848.7,1.0,238.0,0.0,47.27,15.34,4.69,0.0
2005-05-04 10:11:00,1578.24,59.0,372.0,0.0,52.02,16.39,4.9,0.0
2005-05-04 11:11:00,1404.27,28.0,359.0,0.0,53.43,17.23,4.83,0.0
2005-05-04 12:11:00,926.55,1.0,261.0,0.0,51.09,17.63,4.48,0.0
2005-05-04 13:11:00,681.12,0.0,198.0,0.0,45.64,17.79,3.86,0.0
2005-05-04 14:11:00,1088.01,22.0,282.0,0.0,38.17,17.11,3.79,0.0
2005-05-04 15:11:00,916.83,25.0,232.0,0.0,29.59,15.39,4.21,0.0
2005-05-04 16:11:00,562.64,11.0,155.0,0.0,20.53,15.11,2.69,0.0
2005-05-04 17:11:00,409.14,32.0,101.0,0.0,11.46,15.13,2.69,0.0
2005-05-04 18:11:00,51.26,2.0,25.2,0.0,2.76,14.62,2.48,0.0
2005-05-04 19:11:00,0.0,0.0,0.0,0.0,0.0,13.41,2.07,0.0
2005-05-04 20:11:00,0.0,0.0,0.0,0.0,0.0,12.7,2.07,0.0
2005-05-04 21:11:00,0.0,0.0,0.0,0.0,0.0,11.99,2.21,0.0
2005-05-04 22:11:00,0.0,0.0,0.0,0.0,0.0,11.26,2.41,0.0
2005-05-04 23:11:00,0.0,0.0,0.0,0.0,0.0,10.92,2.48,0.0
2005-05-05 00:11:00,0.0,0.0,0.0,0.0,0.0,10.63,2.48,0.0
2005-05-05 01:11:00,0.0,0.0,0.0,0.0,0.0,10.47,2.48,0.0
2005-05-05 02:11:00,0.0,0.0,0.0,0.0,0.0,10.11,2.55,0.0
2005-05-05 03:11:00,0.0,0.0,0.0,0.0,0.0,10.33,2.76,0.0
2005-05-05 04:11:00,0.0,0.0,2.0,0.0,5.18,10.45,3.03,0.0
2005-05-05 05:11:00,59.45,0.0,28.0,0.0,14.01,10.77,3.45,0.0
2005-05-05 06:11:00,145.22,0.0,53.0,0.0,23.11,10.59,3.79,0.0
2005-05-05 07:11:00,1663.52,295.0,145.0,0.0,32.1,9.75,4.28,0.0
2005-05-05 08:11:00,2179.4,387.0,182.0,0.0,40.47,9.49,4.62,0.0
2005-05-05 09:11:00,2405.2,365.0,265.0,0.0,47.54,9.86,4.76,0.0
2005-05-05 10:11:00,2260.08,226.0,369.0,0.0,52.31,10.28,4.97,0.0
2005-05-05 11:11:00,2504.43,306.0,356.0,0.0,53.71,11.12,5.03,0.0
2005-05-05 12:11:00,2207.61,202.0,384.0,0.0,51.35,11.8,4.97,0.0
2005-05-05 13:11:00,967.36,3.0,263.0,0.0,45.88,12.3,4.97,0.0
2005-05-05 14:11:00,930.51,7.0,250.0,0.0,38.39,12.73,4.9,0.0
2005-05-05 15:11:00,1325.92,107.0,253.0,0.0,29.8,13.17,4.76,0.0
2005-05-05 16:11:00,439.52,2.0,130.0,0.0,20.74,13.35,4.34,0.0
2005-05-05 17:11:00,354.28,14.0,99.0,0.0,11.67,13.01,3.31,0.0
2005-05-05 18:11:00,69.93,9.0,28.74,0.0,2.98,12.3,3.03,0.0
2005-05-05 19:11:00,0.0,0.0,0.0,0.0,0.0,11.72,2.83,0.0
2005-05-05 20:11:00,0.0,0.0,0.0,0.0,0.0,11.12,3.1,0.0
2005-05-05 21:11:00,0.0,0.0,0.0,0.0,0.0,10.71,3.45,0.0
2005-05-05 22:11:00,0.0,0.0,0.0,0.0,0.0,10.26,3.45,0.0
2005-05-05 23:11:00,0.0,0.0,0.0,0.0,0.0,9.69,3.24,0.0
2005-05-06 00:11:00,0.0,0.0,0.0,0.0,0.0,8.99,3.03,0.0
2005-05-06 01:11:00,0.0,0.0,0.0,0.0,0.0,8.71,3.24,0.0
2005-05-06 02:11:00,0.0,0.0,0.0,0.0,0.0,8.64,3.45,0.0
2005-05-06 03:11:00,0.0,0.0,0.0,0.0,0.0,8.52,3.45,0.0
2005-05-06 04:11:00,9.63,1.0,9.92,0.0,5.42,8.41,3.45,0.0
2005-05-06 05:11:00,73.3,0.0,32.0,0.0,14.24,8.5,3.45,0.0
2005-05-06 06:11:00,117.9,0.0,45.0,0.0,23.34,8.75,3.45,0.0
2005-05-06 07:11:00,235.44,0.0,77.0,0.0,32.33,8.98,3.1,0.0
2005-05-06 08:11:00,366.12,0.0,111.0,0.0,40.72,9.14,3.24,0.0
2005-05-06 09:11:00,644.94,0.0,182.0,0.0,47.81,9.67,3.93,0.0
2005-05-06 10:11:00,619.78,0.0,176.0,0.0,52.59,10.1,3.79,0.0
2005-05-06 11:11:00,1428.34,25.0,361.0,0.0,53.99,12.11,3.66,0.0
2005-05-06 12:11:00,1581.39,49.0,379.0,0.0,51.62,13.47,3.93,0.0
2005-05-06 13:11:00,225.72,0.0,76.0,0.0,46.12,14.45,4.34,0.0
2005-05-06 14:11:00,1908.63,220.0,292.0,0.0,38.61,14.39,5.24,0.0
2005-05-06 15:11:00,258.75,0.0,84.0,0.0,30.01,11.93,5.17,0.0
2005-05-06 16:11:00,832.23,52.0,182.0,0.0,20.95,11.03,3.45,0.0
2005-05-06 17:11:00,278.64,4.0,86.0,0.0,11.88,11.08,3.1,0.0
2005-05-06 18:11:00,0.0,0.0,5.0,0.0,3.19,10.58,3.52,0.0
2005-05-06 19:11:00,0.0,0.0,0.0,0.0,0.0,9.2,2.76,0.0
2005-05-06 20:11:00,0.0,0.0,0.0,0.0,0.0,8.47,2.97,0.0
2005-05-06 21:11:00,0.0,0.0,0.0,0.0,0.0,8.13,3.17,0.0
2005-05-06 22:11:00,0.0,0.0,0.0,0.0,0.0,7.8,3.17,0.0
2005-05-06 23:11:00,0.0,0.0,0.0,0.0,0.0,7.36,3.45,0.0
2005-05-07 00:11:00,0.0,0.0,0.0,0.0,0.0,7.08,3.66,0.0
2005-05-07 01:11:00,0.0,0.0,0.0,0.0,0.0,6.64,3.66,0.0
2005-05-07 02:11:00,0.0,0.0,0.0,0.0,0.0,6.18,3.52,0.0
2005-05-07 03:11:00,0.0,0.0,0.0,0.0,0.0,5.85,3.31,0.0
2005-05-07 04:11:00,0.0,0.0,4.0,0.0,5.65,5.77,3.24,0.0
2005-05-07 05:11:00,483.8,90.0,64.0,0.0,14.47,6.18,2.9,0.0
2005-05-07 06:11:00,1100.43,188.0,112.0,0.0,23.57,7.26,4.83,0.0
2005-05-07 07:11:00,1380.24,141.0,224.0,0.0,32.56,7.7,3.59,0.0
2005-05-07 08:11:00,1135.98,26.0,279.0,0.0,40.96,8.77,3.59,0.0
2005-05-07 09:11:00,2042.73,196.0,345.0,0.0,48.07,9.96,3.45,0.0
2005-05-07 10:11:00,1637.14,57.0,381.0,0.0,52.86,10.74,3.45,0.0
2005-05-07 11:11:00,687.56,0.0,194.0,0.0,54.27,11.06,3.72,0.0
2005-05-07 12:11:00,1161.68,6.0,310.0,0.0,51.88,11.4,3.45,0.0
2005-05-07 13:11:00,999.4,3.0,272.0,0.0,46.36,11.9,3.17,0.0
2005-05-07 14:11:00,1143.14,22.0,290.0,0.0,38.83,11.86,2.97,0.0
2005-05-07 15:11:00,762.57,6.0,208.0,0.0,30.21,11.5,2.69,0.0
2005-05-07 16:11:00,155.74,0.0,56.0,0.0,21.15,10.81,2.69,0.0
2005-05-07 17:11:00,29.3,0.0,18.0,0.0,12.09,9.94,1.93,0.0
2005-05-07 18:11:00,6.44,0.0,9.0,0.0,3.41,9.15,1.59,0.0
2005-05-07 19:11:00,0.0,0.0,0.0,0.0,0.0,8.34,0.55,0.0
2005-05-07 20:11:00,0.0,0.0,0.0,0.0,0.0,8.29,0.9,0.0
2005-05-07 21:11:00,0.0,0.0,0.0,0.0,0.0,7.95,1.45,0.0
2005-05-07 22:11:00,0.0,0.0,0.0,0.0,0.0,7.69,1.79,0.0
2005-05-07 23:11:00,0.0,0.0,0.0,0.0,0.0,7.4,2.34,0.0
2005-05-08 00:11:00,0.0,0.0,0.0,0.0,0.0,7.16,3.38,0.0
2005-05-08 01:11:00,0.0,0.0,0.0,0.0,0.0,6.83,4.48,0.0
2005-05-08 02:11:00,0.0,0.0,0.0,0.0,0.0,6.33,5.45,0.0
2005-05-08 03:11:00,0.0,0.0,0.0,0.0,0.0,5.7,6.0,0.0
2005-05-08 04:11:00,0.0,0.0,2.0,0.0,5.88,5.23,6.0,0.0
2005-05-08 05:11:00,30.2,0.0,18.0,0.0,14.69,5.06,5.59,0.0
2005-05-08 06:11:00,61.34,0.0,28.0,0.0,23.79,5.2,5.24,0.0
2005-05-08 07:11:00,1065.51,47.0,235.0,0.0,32.79,6.04,6.21,0.0
2005-05-08 08:11:00,1417.59,67.0,304.0,0.0,41.2,7.4,6.14,0.0
2005-05-08 09:11:00,1420.52,37.0,338.0,0.0,48.32,8.92,6.14,0.0
2005-05-08 10:11:00,1765.71,74.0,391.0,0.0,53.13,9.86,5.93,0.0
2005-05-08 11:11:00,822.51,0.0,227.0,0.0,54.54,10.44,5.52,0.0
2005-05-08 12:11:00,2212.56,190.0,396.0,0.0,52.14,11.26,5.03,0.0
2005-05-08 13:11:00,2459.3,355.0,298.0,0.0,46.59,12.01,4.69,0.0
2005-05-08 14:11:00,183.78,0.0,64.0,0.0,39.04,12.34,4.48,0.0
2005-05-08 15:11:00,154.84,0.0,56.0,0.0,30.42,12.17,4.28,0.0
2005-05-08 16:11:00,418.86,1.0,124.0,0.0,21.35,10.15,3.66,0.0
2005-05-08 17:11:00,633.74,133.0,76.0,0.0,12.29,10.33,3.24,0.0
2005-05-08 18:11:00,83.02,23.0,26.96,0.0,3.62,9.33,3.03,0.0
2005-05-08 19:11:00,0.0,0.0,0.0,0.0,0.0,8.17,0.83,0.0
2005-05-08 20:11:00,0.0,0.0,0.0,0.0,0.0,6.72,1.38,0.0
2005-05-08 21:11:00,0.0,0.0,0.0,0.0,0.0,5.52,1.86,0.0
2005-05-08 22:11:00,0.0,0.0,0.0,0.0,0.0,5.21,2.0,0.0
2005-05-08 23:11:00,0.0,0.0,0.0,0.0,0.0,4.88,2.14,0.0
2005-05-09 00:11:00,0.0,0.0,0.0,0.0,0.0,4.92,2.14,0.0
2005-05-09 01:11:00,0.0,0.0,0.0,0.0,0.0,4.89,2.21,0.0
2005-05-09 02:11:00,0.0,0.0,0.0,0.0,0.0,4.33,2.21,0.0
2005-05-09 03:11:00,0.0,0.0,0.0,0.0,0.0,4.1,2.14,0.0
2005-05-09 04:11:00,0.0,0.0,5.0,0.0,6.11,3.88,2.0,0.0
2005-05-09 05:11:00,156.51,0.0,55.0,0.0,14.91,5.09,1.93,0.0
2005-05-09 06:11:00,394.02,1.0,116.0,0.0,24.01,6.52,2.62,0.0
2005-05-09 07:11:00,562.55,1.0,159.0,0.0,33.01,7.32,2.34,0.0
2005-05-09 08:11:00,1530.45,97.0,310.0,0.0,41.43,8.47,2.28,0.0
2005-05-09 09:11:00,2386.22,343.0,290.0,0.0,48.57,9.12,2.62,0.0
2005-05-09 10:11:00,2238.8,242.0,376.0,0.0,53.4,9.98,0.0,0.0
2005-05-09 11:11:00,618.93,0.0,178.0,0.0,54.81,10.58,0.0,0.0
2005-05-09 12:11:00,2974.54,591.01,209.0,0.0,52.39,11.0,3.03,0.0
2005-05-09 13:11:00,2714.4,510.01,218.0,0.0,46.83,11.2,2.97,0.0
2005-05-09 14:11:00,1149.08,21.0,292.0,0.0,39.26,11.41,2.9,0.0
2005-05-09 15:11:00,1725.57,254.0,210.0,0.0,30.62,11.15,3.1,0.0
2005-05-09 16:11:00,735.39,24.0,181.0,0.0,21.55,8.35,3.79,0.0
2005-05-09 17:11:00,541.17,57.0,110.0,0.0,12.5,7.68,2.34,0.0
2005-05-09 18:11:00,86.27,27.0,25.85,0.0,3.83,7.56,2.28,0.0
2005-05-09 19:11:00,0.0,0.0,0.0,0.0,0.0,7.26,2.28,0.0
2005-05-09 20:11:00,0.0,0.0,0.0,0.0,0.0,6.49,2.34,0.0
2005-05-09 21:11:00,0.0,0.0,0.0,0.0,0.0,5.82,2.48,0.0
2005-05-09 22:11:00,0.0,0.0,0.0,0.0,0.0,5.27,2.55,0.0
2005-05-09 23:11:00,0.0,0.0,0.0,0.0,0.0,4.79,2.62,0.0
2005-05-10 00:11:00,0.0,0.0,0.0,0.0,0.0,4.44,2.55,0.0
2005-05-10 01:11:00,0.0,0.0,0.0,0.0,0.0,4.1,2.48,0.0
2005-05-10 02:11:00,0.0,0.0,0.0,0.0,0.0,3.76,2.41,0.0
2005-05-10 03:11:00,0.0,0.0,0.0,0.0,0.0,3.44,2.41,0.0
2005-05-10 04:11:00,0.0,0.0,3.0,0.0,6.32,3.31,2.34,0.0
2005-05-10 05:11:00,71.41,0.0,31.0,0.0,15.12,4.66,2.28,0.0
2005-05-10 06:11:00,151.96,0.0,54.0,0.0,24.22,6.44,3.79,0.0
2005-05-10 07:11:00,421.7,0.0,124.0,0.0,33.22,6.99,4.0,0.0
2005-05-10 08:11:00,1306.75,46.0,300.0,0.0,41.66,7.73,4.07,0.0
2005-05-10 09:11:00,504.58,0.0,146.0,0.0,48.81,8.81,3.66,0.0
2005-05-10 10:11:00,863.42,0.0,238.0,0.0,53.66,10.08,3.38,0.0
2005-05-10 11:11:00,2455.06,274.0,382.0,0.0,55.08,11.11,3.52,0.0
2005-05-10 12:11:00,1002.42,1.0,274.0,0.0,52.64,11.53,3.66,0.0
2005-05-10 13:11:00,1773.4,97.0,378.0,0.0,47.05,11.79,3.72,0.0
2005-05-10 14:11:00,912.56,4.0,248.0,0.0,39.47,11.76,3.79,0.0
2005-05-10 15:11:00,335.84,0.0,104.0,0.0,30.82,11.18,3.86,0.0
2005-05-10 16:11:00,606.96,9.0,164.0,0.0,21.74,10.08,4.48,0.0
2005-05-10 17:11:00,100.17,0.0,40.0,0.0,12.69,9.15,3.1,0.0
2005-05-10 18:11:00,53.68,0.0,26.0,0.0,4.04,8.8,2.48,0.0
2005-05-10 19:11:00,0.0,0.0,0.0,0.0,0.0,7.87,2.69,0.0
2005-05-10 20:11:00,0.0,0.0,0.0,0.0,0.0,7.31,2.62,0.0
2005-05-10 21:11:00,0.0,0.0,0.0,0.0,0.0,6.75,2.69,0.0
2005-05-10 22:11:00,0.0,0.0,0.0,0.0,0.0,6.15,2.76,0.0
2005-05-10 23:11:00,0.0,0.0,0.0,0.0,0.0,5.75,2.76,0.0
2005-05-11 00:11:00,0.0,0.0,0.0,0.0,0.0,5.27,2.83,0.0
2005-05-11 01:11:00,0.0,0.0,0.0,0.0,0.0,5.16,2.9,0.0
2005-05-11 02:11:00,0.0,0.0,0.0,0.0,0.0,4.85,2.97,0.0
2005-05-11 03:11:00,0.0,0.0,0.0,0.0,0.0,4.76,3.03,0.0
2005-05-11 04:11:00,2.56,0.0,7.0,0.0,6.54,4.5,3.03,0.0
2005-05-11 05:11:00,64.53,0.0,29.0,0.0,15.33,5.39,2.9,0.0
2005-05-11 06:11:00,308.12,0.0,95.0,0.0,24.42,6.65,4.14,0.0
2005-05-11 07:11:00,173.07,0.0,60.0,0.0,33.43,7.64,3.24,0.0
2005-05-11 08:11:00,501.3,0.0,145.0,0.0,41.88,8.48,3.52,0.0
2005-05-11 09:11:00,1098.4,8.0,289.0,0.0,49.05,9.7,3.72,0.0
2005-05-11 10:11:00,973.84,1.0,265.0,0.0,53.91,10.26,3.86,0.0
2005-05-11 11:11:00,267.8,0.0,86.0,0.0,55.33,10.65,4.07,0.0
2005-05-11 12:11:00,550.31,0.0,159.0,0.0,52.88,11.08,3.93,0.0
2005-05-11 13:11:00,2041.11,171.0,373.0,0.0,47.28,11.39,3.86,0.0
2005-05-11 14:11:00,191.79,0.0,66.0,0.0,39.67,11.5,3.59,0.0
2005-05-11 15:11:00,454.9,0.0,135.0,0.0,31.01,11.5,3.24,0.0
2005-05-11 16:11:00,829.71,41.0,190.0,0.0,21.94,10.15,4.28,0.0
2005-05-11 17:11:00,621.27,92.0,102.0,0.0,12.89,8.36,2.76,0.0
2005-05-11 18:11:00,99.94,32.0,27.09,0.0,4.24,8.15,2.21,0.0
2005-05-11 19:11:00,0.0,0.0,0.0,0.0,0.0,7.69,2.48,0.0
2005-05-11 20:11:00,0.0,0.0,0.0,0.0,0.0,7.01,2.34,0.0
2005-05-11 21:11:00,0.0,0.0,0.0,0.0,0.0,6.86,2.21,0.0
2005-05-11 22:11:00,0.0,0.0,0.0,0.0,0.0,6.41,2.14,0.0
2005-05-11 23:11:00,0.0,0.0,0.0,0.0,0.0,6.04,2.14,0.0
2005-05-12 00:11:00,0.0,0.0,0.0,0.0,0.0,5.45,2.21,0.0
2005-05-12 01:11:00,0.0,0.0,0.0,0.0,0.0,5.08,2.14,0.0
2005-05-12 02:11:00,0.0,0.0,0.0,0.0,0.0,4.67,2.14,0.0
2005-05-12 03:11:00,0.0,0.0,0.0,0.0,0.0,4.39,2.07,0.0
2005-05-12 04:11:00,11.38,0.0,11.0,0.0,6.74,4.29,2.07,0.0
2005-05-12 05:11:00,412.38,34.0,92.0,0.0,15.53,5.46,1.86,0.0
2005-05-12 06:11:00,565.69,12.0,149.0,0.0,24.62,7.35,2.76,0.0
2005-05-12 07:11:00,572.0,1.0,162.0,0.0,33.64,8.29,2.48,0.0
2005-05-12 08:11:00,704.02,0.0,197.0,0.0,42.09,9.07,2.55,0.0
2005-05-12 09:11:00,763.7,0.0,213.0,0.0,49.28,10.08,2.69,0.0
2005-05-12 10:11:00,599.0,0.0,172.0,0.0,54.16,11.3,2.55,0.0
2005-05-12 11:11:00,767.48,0.0,216.0,0.0,55.59,12.13,2.48,0.0
2005-05-12 12:11:00,660.28,0.0,189.0,0.0,53.13,12.9,2.55,0.0
2005-05-12 13:11:00,1600.6,65.0,371.0,0.0,47.5,13.56,2.55,0.0
2005-05-12 14:11:00,2295.13,410.0,213.0,0.0,39.88,13.77,2.55,0.0
2005-05-12 15:11:00,1791.76,297.0,192.0,0.0,31.21,13.71,2.48,0.0
2005-05-12 16:11:00,765.86,31.0,187.0,0.0,22.13,12.95,2.14,0.0
2005-05-12 17:11:00,161.82,0.0,58.0,0.0,13.09,12.18,2.14,0.0
2005-05-12 18:11:00,82.4,1.0,34.66,0.0,4.45,11.14,1.79,0.0
2005-05-12 19:11:00,0.0,0.0,0.0,0.0,0.0,10.52,1.24,0.0
2005-05-12 20:11:00,0.0,0.0,0.0,0.0,0.0,9.22,1.1,0.0
2005-05-12 21:11:00,0.0,0.0,0.0,0.0,0.0,9.6,0.76,0.0
2005-05-12 22:11:00,0.0,0.0,0.0,0.0,0.0,9.24,0.62,0.0
2005-05-12 23:11:00,0.0,0.0,0.0,0.0,0.0,8.72,0.62,0.0
2005-05-13 00:11:00,0.0,0.0,0.0,0.0,0.0,8.24,0.76,0.0
2005-05-13 01:11:00,0.0,0.0,0.0,0.0,0.0,7.65,0.76,0.0
2005-05-13 02:11:00,0.0,0.0,0.0,0.0,0.0,7.04,0.76,0.0
2005-05-13 03:11:00,0.0,0.0,0.0,0.0,0.0,6.52,0.76,0.0
2005-05-13 04:11:00,58.95,6.0,24.0,0.0,6.95,6.17,0.76,0.0
2005-05-13 05:11:00,576.0,111.0,68.0,0.0,15.72,6.78,0.41,0.0
2005-05-13 06:11:00,1213.38,239.0,99.0,0.0,24.81,9.6,0.41,0.0
2005-05-13 07:11:00,1823.13,378.0,120.0,0.0,33.83,10.52,0.14,0.0
2005-05-13 08:11:00,2246.85,448.0,170.0,0.0,42.3,11.91,0.34,0.0
2005-05-13 09:11:00,2476.84,442.0,245.0,0.0,49.5,13.13,0.69,0.0
2005-05-13 10:11:00,2865.51,607.01,197.0,0.0,54.4,14.06,0.97,0.0
2005-05-13 11:11:00,2466.54,316.0,371.0,0.0,55.84,14.83,1.31,0.0
2005-05-13 12:11:00,2480.58,340.0,352.0,0.0,53.36,15.57,1.45,0.0
2005-05-13 13:11:00,2557.76,461.0,253.0,0.0,47.71,15.94,1.45,0.0
2005-05-13 14:11:00,2005.2,264.0,291.0,0.0,40.08,15.89,1.52,0.0
2005-05-13 15:11:00,1582.02,195.0,244.0,0.0,31.4,16.0,1.72,0.0
2005-05-13 16:11:00,916.11,66.0,196.0,0.0,22.32,15.81,2.0,0.0
2005-05-13 17:11:00,578.25,69.0,114.0,0.0,13.28,15.2,1.86,0.0
2005-05-13 18:11:00,101.7,4.0,39.49,0.0,4.65,13.79,2.0,0.0
2005-05-13 19:11:00,0.0,0.0,0.0,0.0,0.0,12.57,2.14,0.0
2005-05-13 20:11:00,0.0,0.0,0.0,0.0,0.0,10.98,2.34,0.0
2005-05-13 21:11:00,0.0,0.0,0.0,0.0,0.0,10.0,2.55,0.0
2005-05-13 22:11:00,0.0,0.0,0.0,0.0,0.0,9.61,2.62,0.0
2005-05-13 23:11:00,0.0,0.0,0.0,0.0,0.0,9.28,2.69,0.0
2005-05-14 00:11:00,0.0,0.0,0.0,0.0,0.0,9.03,2.76,0.0
2005-05-14 01:11:00,0.0,0.0,0.0,0.0,0.0,8.9,2.69,0.0
2005-05-14 02:11:00,0.0,0.0,0.0,0.0,0.0,8.71,2.69,0.0
2005-05-14 03:11:00,0.0,0.0,0.0,0.0,0.0,8.58,2.83,0.0
2005-05-14 04:11:00,0.0,0.0,4.0,0.0,7.14,8.57,2.97,0.0
2005-05-14 05:11:00,89.73,0.0,37.0,0.0,15.91,9.41,2.83,0.0
2005-05-14 06:11:00,313.38,0.0,98.0,0.0,25.0,10.57,2.9,0.0
2005-05-14 07:11:00,822.06,14.0,215.0,0.0,34.02,11.74,3.17,0.0
2005-05-14 08:11:00,863.14,5.0,236.0,0.0,42.5,13.38,3.79,0.0
2005-05-14 09:11:00,1640.38,82.0,363.0,0.0,49.72,14.77,4.14,0.0
2005-05-14 10:11:00,1578.69,49.0,382.0,0.0,54.64,15.88,4.55,0.0
2005-05-14 11:11:00,1829.02,88.0,412.0,0.0,56.08,17.01,4.76,0.0
